0	1.46321	0
1	1.48635	0.0231433
2	1.47699	0.0163164
3	1.47663	0.0115431
4	1.47852	0.00913872
5	1.49187	0.0152931
6	1.48707	0.0137852
7	1.49349	0.0135531
8	1.50607	0.0173526
9	1.50033	0.0165471
10	1.49481	0.0159521
11	1.49324	0.0146474
12	1.49069	0.0137127
13	1.48818	0.0129413
14	1.49	0.0121846
15	1.49233	0.0116334
16	1.49293	0.010944
17	1.49763	0.0113387
18	1.50082	0.0111898
19	1.50098	0.0106168
20	1.5004	0.010115
21	1.49822	0.00988818
22	1.49591	0.00972765
23	1.49855	0.00968113
24	1.4984	0.009287
25	1.49813	0.00892677
26	1.49738	0.00862255
27	1.49685	0.00832547
28	1.49627	0.00805454
29	1.49941	0.00839081
30	1.4992	0.00811824
31	1.50121	0.00811412
32	1.50091	0.00787043
33	1.49932	0.00779806
34	1.49977	0.00758526
35	1.50036	0.00739479
36	1.49928	0.00727206
37	1.49923	0.00707832
38	1.49873	0.00691233
39	1.49865	0.00673777
40	1.49763	0.00664962
41	1.49685	0.00653598
42	1.49746	0.0064114
43	1.49781	0.00627366
44	1.4989	0.00622839
45	1.49829	0.00612198
46	1.49933	0.00608075
47	1.50026	0.00602406
48	1.50047	0.00590362
49	1.50111	0.00581933
50	1.50072	0.0057175
51	1.50012	0.00563807
52	1.49918	0.00561074
53	1.49993	0.00555794
54	1.49964	0.00546389
55	1.49816	0.00556668
56	1.49807	0.00546883
57	1.49599	0.00576295
58	1.49522	0.00571684
59	1.49565	0.00563713
60	1.49582	0.00554656
61	1.49432	0.00565828
62	1.49432	0.00556774
63	1.49564	0.00563722
64	1.49614	0.0055724
65	1.49577	0.00550015
66	1.49556	0.00542121
67	1.49617	0.00537523
68	1.49686	0.00534081
69	1.49678	0.00526456
70	1.49764	0.00526162
71	1.49821	0.00521853
72	1.49799	0.00515109
73	1.49892	0.00516606
74	1.49803	0.0051737
75	1.49786	0.00510829
76	1.49753	0.00505182
77	1.49708	0.00500758
78	1.49692	0.00494626
79	1.49637	0.00491529
80	1.49599	0.0048691
81	1.49588	0.00481051
82	1.49583	0.00475245
83	1.49577	0.00469599
84	1.49659	0.00471381
85	1.4969	0.00466897
86	1.49668	0.00462027
87	1.49699	0.00457766
88	1.49696	0.00452601
89	1.49692	0.00447562
90	1.49664	0.00443498
91	1.49663	0.00438652
92	1.49664	0.00433911
93	1.49582	0.0043713
94	1.49722	0.00454477
95	1.49713	0.00449807
96	1.49697	0.00445408
97	1.49705	0.00440906
98	1.49691	0.00436644
99	1.49713	0.00432814
