   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.0000000000000000e+00   9.0253060570893950e+00   9.0253060570893950e+00   2.7233009588408272e+00   2.7233009588408272e+00
   2.0000000000000000e+00   1.2016021708174492e+01   6.0080304521274028e+00   3.6284072756366066e+00   1.8142051010965510e+00
   3.0000000000000000e+00   1.3618604156384103e+01   4.5405380143937357e+00   3.7958234489523521e+00   1.2937149027162282e+00
   4.0000000000000000e+00   1.3406445491471937e+01   3.5234787604284032e+00   4.3651353922314060e+00   1.1525341810402887e+00
   5.0000000000000000e+00   1.3658890279623042e+01   2.8879629651119214e+00   4.4136893913683153e+00   9.4229198401715908e-01
   6.0000000000000000e+00   1.4375950820726132e+01   2.5439250094669426e+00   4.4081236505923229e+00   7.9640152812579090e-01
   7.0000000000000000e+00   1.4344988747318574e+01   2.2033212408392089e+00   4.6251856089467589e+00   7.2305424365360349e-01
   8.0000000000000000e+00   1.4121877785741479e+01   1.9559134820366695e+00   4.7029662347741974e+00   6.4240005765232144e-01
   9.0000000000000000e+00   1.4304043569392798e+01   1.7588810113545350e+00   4.8946583448219894e+00   6.0571291245270653e-01
   1.0000000000000000e+01   1.4474606744239292e+01   1.6000844145823527e+00   4.8049137843766063e+00   5.5518941388849408e-01
   1.1000000000000000e+01   1.4483087858363378e+01   1.4606951681036142e+00   4.8401828514708702e+00   5.0804197153244568e-01
   1.2000000000000000e+01   1.4650870633351392e+01   1.3540792469113625e+00   4.7953367588626437e+00   4.6947747791587358e-01
   1.3000000000000000e+01   1.4755314333872013e+01   1.2579770068047085e+00   4.8381852944252071e+00   4.3675861143206973e-01
   1.4000000000000000e+01   1.4840376211226559e+01   1.1741979614507805e+00   5.0266126589562479e+00   4.4813897964378724e-01
   1.5000000000000000e+01   1.4884488174045721e+01   1.0992470656565487e+00   4.9897620181057309e+00   4.2081224634359982e-01
   1.6000000000000000e+01   1.4861289767813632e+01   1.0328233859952292e+00   5.0206875141079674e+00   3.9649217537282871e-01
   1.7000000000000000e+01   1.4668459903517649e+01   9.9266439345770918e-01   5.1354182486412796e+00   3.9102665923239199e-01
   1.8000000000000000e+01   1.4666845035224661e+01   9.3896790245156025e-01   5.1151930865907289e+00   3.7042674581857393e-01
   1.9000000000000000e+01   1.4683816530541588e+01   8.9094482506165784e-01   5.1475621030439340e+00   3.5290527035185043e-01
   2.0000000000000000e+01   1.4638642910381677e+01   8.4866070173073649e-01   5.2286154620155267e+00   3.4532683304317918e-01
   2.1000000000000000e+01   1.4678809757917270e+01   8.1016255376040869e-01   5.1874719322723948e+00   3.3181688633577905e-01
   2.2000000000000000e+01   1.4654458308047410e+01   7.7452003301272865e-01   5.2126807623296356e+00   3.1806258099042323e-01
   2.3000000000000000e+01   1.4718633931747734e+01   7.4431826890150299e-01   5.2036684711162087e+00   3.0465506675640180e-01
   2.4000000000000000e+01   1.4839020449754951e+01   7.2400402229876470e-01   5.2262693758765888e+00   2.9308758728459883e-01
   2.5000000000000000e+01   1.4773614820483061e+01   6.9866876404528466e-01   5.2059910746802167e+00   2.8231865920186811e-01
   2.6000000000000000e+01   1.4704936000240160e+01   6.7579319967869023e-01   5.2039632298218308e+00   2.7166882490739869e-01
   2.7000000000000000e+01   1.4768787154682872e+01   6.5433343468464467e-01   5.2401882036235792e+00   2.6428107841604731e-01
   2.8000000000000000e+01   1.4919832838072232e+01   6.4918356515607134e-01   5.2626666371282225e+00   2.5599395913185707e-01
   2.9000000000000000e+01   1.4821017339747131e+01   6.3490774964562147e-01   5.2825371536085415e+00   2.4811062867814443e-01
   3.0000000000000000e+01   1.4793485820069320e+01   6.1470226698393493e-01   5.3347241923927236e+00   2.4558263410272280e-01
   3.1000000000000000e+01   1.4717206640971030e+01   6.0005100648561349e-01   5.3593219155268148e+00   2.3905323940580897e-01
   3.2000000000000000e+01   1.4782742361874288e+01   5.8526425617857381e-01   5.3301431252987426e+00   2.3352608372614234e-01
   3.3000000000000000e+01   1.4738505930527015e+01   5.6951034926071176e-01   5.3397390927707047e+00   2.2675671240428499e-01
   3.4000000000000000e+01   1.4708162134298641e+01   5.5383115942189731e-01   5.3476546323367469e+00   2.2032488805041325e-01
   3.5000000000000000e+01   1.4656677616381451e+01   5.4068392923660513e-01   5.3754507451387434e+00   2.1591397296267470e-01
   3.6000000000000000e+01   1.4706773905603827e+01   5.2824864921964976e-01   5.3731808897520441e+00   2.1000966279101549e-01
   3.7000000000000000e+01   1.4719471577240361e+01   5.1431624633701323e-01   5.3984595862228018e+00   2.0596554256920091e-01
   3.8000000000000000e+01   1.4709107492265430e+01   5.0106229722068096e-01   5.3946504005767997e+00   2.0065103402595308e-01
   3.9000000000000000e+01   1.4717653927978059e+01   4.8844989095571828e-01   5.3561827153061055e+00   1.9931773225928803e-01
   4.0000000000000000e+01   1.4710120068135499e+01   4.7644710667506485e-01   5.3925010128535940e+00   1.9775906414631572e-01
   4.1000000000000000e+01   1.4697396029777204e+01   4.6513883402986067e-01   5.3669722822706305e+00   1.9467420731023763e-01
   4.2000000000000000e+01   1.4646481859930169e+01   4.5703764023788213e-01   5.4035932109688947e+00   1.9358832493336445e-01
   4.3000000000000000e+01   1.4706257544992411e+01   4.5051285987199485e-01   5.4051166563864603e+00   1.8914355900062621e-01
   4.4000000000000000e+01   1.4664057674998887e+01   4.4240495007698921e-01   5.4373007193522023e+00   1.8767281932456720e-01
   4.5000000000000000e+01   1.4676048857736935e+01   4.3284670503726619e-01   5.4183451349660068e+00   1.8452384582767398e-01
   4.6000000000000000e+01   1.4691251565680975e+01   4.2380984551303935e-01   5.3987045465328851e+00   1.8162022646724016e-01
   4.7000000000000000e+01   1.4729626796007766e+01   4.1665752612309009e-01   5.4090679870699638e+00   1.7809799208355359e-01
   4.8000000000000000e+01   1.4684729532406536e+01   4.1052819812148228e-01   5.3988294844846036e+00   1.7472570776128529e-01
   4.9000000000000000e+01   1.4711514256560339e+01   4.0312465422341920e-01   5.3712782157335290e+00   1.7339833460667564e-01
   5.0000000000000000e+01   1.4743451354397425e+01   3.9642974662397595e-01   5.3697450188328855e+00   1.6997127929843073e-01
   5.1000000000000000e+01   1.4766618916862219e+01   3.8942110561325638e-01   5.3845484018529595e+00   1.6732666559853765e-01
   5.2000000000000000e+01   1.4684435505740435e+01   3.9074328455995122e-01   5.3919990190557323e+00   1.6430821153137018e-01
   5.3000000000000000e+01   1.4709222338277648e+01   3.8423934602745236e-01   5.3640951668241037e+00   1.6363348520458940e-01
   5.4000000000000000e+01   1.4729835981437056e+01   3.7775133962878465e-01   5.3392017990770348e+00   1.6254823133900506e-01
   5.5000000000000000e+01   1.4714487217318194e+01   3.7126186280448348e-01   5.3313208994623524e+00   1.5981362839854954e-01
   5.6000000000000000e+01   1.4674586956103585e+01   3.6686655996287615e-01   5.3517279044057462e+00   1.5830567719858998e-01
   5.7000000000000000e+01   1.4641401280718869e+01   3.6201006946384467e-01   5.3677457330461262e+00   1.5637485933495002e-01
   5.8000000000000000e+01   1.4636232485699619e+01   3.5585894707267063e-01   5.3918524220717083e+00   1.5558055970429707e-01
   5.9000000000000000e+01   1.4637480211612369e+01   3.4987992324686745e-01   5.4011785325261421e+00   1.5324961079509203e-01
   6.0000000000000000e+01   1.4636290953507881e+01   3.4409844081399543e-01   5.4040556290299255e+00   1.5074384352835668e-01
   6.1000000000000000e+01   1.4647825242713585e+01   3.3869942635315181e-01   5.4177665155770471e+00   1.4892505492947875e-01
   6.2000000000000000e+01   1.4661694231549530e+01   3.3356833058736618e-01   5.4324875177955771e+00   1.4727964919540645e-01
   6.3000000000000000e+01   1.4647097545961365e+01   3.2863927744095617e-01   5.4223349444651632e+00   1.4531523265474913e-01
   6.4000000000000000e+01   1.4628559535102040e+01   3.2407443505551647e-01   5.4599730813670071e+00   1.4793041340849181e-01
   6.5000000000000000e+01   1.4644900120846362e+01   3.1954452191864574e-01   5.4740300798721524e+00   1.4634846383316133e-01
   6.6000000000000000e+01   1.4704702269431513e+01   3.2037006340116858e-01   5.4875941669313084e+00   1.4478438394912418e-01
   6.7000000000000000e+01   1.4716269214383333e+01   3.1583545891197623e-01   5.4952265802255038e+00   1.4284336500516717e-01
   6.8000000000000000e+01   1.4704850902013950e+01   3.1143386387662247e-01   5.5004355941201934e+00   1.4085430019823378e-01
   6.9000000000000000e+01   1.4669780074197167e+01   3.0894957781311416e-01   5.5012018073645077e+00   1.3882962836956628e-01
   7.0000000000000000e+01   1.4719465536782312e+01   3.0859319320091394e-01   5.5017893389423005e+00   1.3686157512483424e-01
   7.1000000000000000e+01   1.4705266513131527e+01   3.0460810902255531e-01   5.4919617697687348e+00   1.3530470718065882e-01
   7.2000000000000000e+01   1.4713907904579338e+01   3.0053067862481181e-01   5.5161383997600995e+00   1.3561084621971964e-01
   7.3000000000000000e+01   1.4691403605390958e+01   2.9729461252022499e-01   5.5163510436922971e+00   1.3376588373406761e-01
   7.4000000000000000e+01   1.4692378887890985e+01   2.9330552131286375e-01   5.5221435439847530e+00   1.3209734945648932e-01
   7.5000000000000000e+01   1.4712504254152844e+01   2.9011939106618106e-01   5.5181319638795561e+00   1.3040935403815354e-01
   7.6000000000000000e+01   1.4698706198963945e+01   2.8665908816274033e-01   5.5207711463559050e+00   1.2873163964043688e-01
   7.7000000000000000e+01   1.4725204704574317e+01   2.8419815715054492e-01   5.5191390456439136e+00   1.2708099759584102e-01
   7.8000000000000000e+01   1.4750916262993417e+01   2.8175326487856484e-01   5.5077895048387200e+00   1.2597437001679204e-01
   7.9000000000000000e+01   1.4771617172695851e+01   2.7897814856274367e-01   5.5047413631032009e+00   1.2442706506881515e-01
   8.0000000000000000e+01   1.4794743696991617e+01   2.7648136384566008e-01   5.4968338520917159e+00   1.2313549168793705e-01
