           1     1.11602     1.11602     1.11602
           2      1.0977     1.10686    0.782724
           3     1.09912     1.10428    0.637594
           4     1.10085     1.10342    0.551737
           5     1.10878      1.1045    0.493965
           6     1.10974     1.10537    0.451281
           7     1.10528     1.10536    0.417798
           8     1.11593     1.10668    0.391284
           9     1.10349     1.10632    0.368787
          10     1.11329     1.10702    0.350082
          11     1.12445     1.10861    0.334274
          12     1.08785     1.10688    0.319551
          13     1.11649     1.10762     0.30722
          14     1.10616     1.10751    0.296015
          15     1.13173     1.10913    0.286402
          16     1.10793     1.10905    0.277287
          17       1.109     1.10905    0.269006
          18     1.12402     1.10988    0.261624
          19     1.11366     1.11008    0.254691
          20     1.12138     1.11064    0.248368
