0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.026087 0.510598 1.62884 2.24121 2.21055 1.95768 1.75533 1.57041 1.40956 1.28213 1.22331 1.18859 1.15055 1.10528 1.10233 1.06683 1.06075 1.08865 1.10542 1.08926 1.06535 1.06731 1.07685 1.07233 1.06058 1.04687 1.04435 1.03418 1.03697 1.04569 1.04358 1.03209 1.0319 1.02886 1.03214 1.03266 1.01865 1.03271 1.01549 1.01906 1.01718 1.0296 1.02412 1.01665 1.02482 1.02787 1.02247 1.01685 1.03083 1.01615 1.01881 1.02991 1.01933 1.01689 1.02151 1.01585 1.01966 1.01821 1.01694 1.02282 1.02116 1.02293 1.02243 1.03186 1.02199 1.01537 1.02194 1.01795 1.02265 1.02577 1.01851 1.02161 1.02047 1.02412 1.02123 1.02132 1.02047 1.01754 1.02002 1.02124 1.01901 1.01894 1.02038 1.02356 1.0192 1.02147 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0220109 0.49181 1.59778 2.19102 2.19135 1.99029 1.73834 1.55495 1.39251 1.31017 1.20523 1.14341 1.14591 1.08737 1.1183 1.06598 1.06874 1.07442 1.07577 1.07999 1.05426 1.0728 1.05832 1.06746 1.04527 1.03785 1.05097 1.02708 1.0407 1.03615 1.03143 1.02856 1.04009 1.02359 1.03568 1.02193 1.02397 1.02456 1.01495 1.02635 1.02359 1.01756 1.02489 1.02096 1.03246 1.01504 1.02333 1.02767 1.02537 1.01747 1.02209 1.01635 1.01512 1.02447 1.0168 1.02226 1.01914 1.01487 1.01953 1.02115 1.01797 1.0116 1.02556 1.01999 1.01921 1.01915 1.01876 1.02116 1.01523 1.01417 1.02186 1.01626 1.01856 1.01665 1.01566 1.01873 1.01634 1.01888 1.01895 1.01874 1.02859 1.01422 1.01893 1.02332 1.02534 1.0199 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0244566 0.496329 1.60638 2.20072 2.18417 1.95377 1.69129 1.55668 1.37468 1.30665 1.21722 1.1653 1.15063 1.1204 1.08868 1.0734 1.07875 1.0712 1.0834 1.08146 1.05017 1.0689 1.04811 1.05384 1.05372 1.04837 1.05978 1.04785 1.04773 1.02068 1.04081 1.02657 1.0282 1.02442 1.02042 1.0271 1.02181 1.02848 1.0191 1.02284 1.028 1.02205 1.01174 1.02213 1.01525 1.0183 1.01731 1.01501 1.02654 1.02892 1.02166 1.01422 1.01394 1.02255 1.00943 1.01496 1.021 1.01218 1.01399 1.0147 1.01525 1.00791 1.02018 1.0215 1.01591 1.01494 1.00967 1.01994 1.01582 1.01645 1.02272 1.01677 1.01596 1.01895 1.01425 1.01922 1.01899 1.02099 1.02127 1.01587 1.02159 1.02114 1.02441 1.01841 1.01559 1.02564 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0244566 0.481109 1.59631 2.26267 2.13091 1.92928 1.69347 1.55211 1.41362 1.32466 1.25388 1.18612 1.14477 1.10959 1.09931 1.08535 1.06647 1.05628 1.07832 1.07856 1.06928 1.0762 1.04751 1.06608 1.06247 1.04621 1.0563 1.03299 1.04842 1.04642 1.03314 1.02014 1.01385 1.02496 1.02383 1.0299 1.0291 1.03342 1.03337 1.02098 1.01824 1.01541 1.01413 1.03423 1.03464 1.0269 1.01769 1.02222 1.02505 1.01171 1.02852 1.01623 1.0184 1.01612 1.02135 1.01135 1.01413 1.02638 1.01483 1.01115 1.02331 1.02515 1.025 1.01907 1.01865 1.02141 1.02391 1.01761 1.01887 1.01673 1.02468 1.01544 1.01755 1.01332 1.02245 1.02639 1.01957 1.02245 1.02475 1.02389 1.02273 1.02017 1.01573 1.02111 1.01976 1.02635 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0190218 0.500372 1.60491 2.2371 2.1663 1.93423 1.68653 1.50958 1.39646 1.30427 1.24931 1.16398 1.16553 1.10279 1.08376 1.08679 1.07716 1.07604 1.06252 1.05941 1.0763 1.05828 1.08011 1.06051 1.05449 1.02111 1.041 1.02748 1.02931 1.03322 1.04387 1.02671 1.02881 1.02214 1.01853 1.02927 1.01693 1.02538 1.01325 1.01185 1.02563 1.01587 1.01515 1.01588 1.01922 1.01742 1.01586 1.02438 1.02273 1.01392 1.02043 1.02193 1.02397 1.01779 1.02129 1.01157 1.0167 1.0067 1.01698 1.01654 1.01453 1.01869 1.02028 1.01685 1.01936 1.02381 1.01804 1.02512 1.01454 1.01537 1.01902 1.02096 1.02217 1.02215 1.02336 1.0188 1.02197 1.02085 1.02345 1.0268 1.01956 1.01884 1.01069 1.02399 1.02256 1.02665 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0173913 0.494189 1.57448 2.22292 2.11188 1.93619 1.71073 1.53517 1.34488 1.29465 1.18904 1.17496 1.14778 1.09062 1.1157 1.0753 1.0669 1.0701 1.07258 1.06817 1.05565 1.06527 1.05854 1.04978 1.04886 1.0528 1.04111 1.04739 1.0414 1.04454 1.03472 1.02721 1.02497 1.02605 1.02686 1.02006 1.02036 1.02254 1.02485 1.01836 1.03119 1.01253 1.0203 1.02288 1.01479 1.02597 1.01922 1.01911 1.02667 1.02912 1.02301 1.01835 1.02574 1.02186 1.01801 1.02665 1.02593 1.02094 1.02199 1.02299 1.02131 1.02023 1.02128 1.01972 1.01752 1.02989 1.019 1.02387 1.02856 1.02105 1.02378 1.02387 1.02918 1.02492 1.02285 1.02049 1.01841 1.02052 1.02464 1.03129 1.02106 1.02408 1.01994 1.02368 1.01999 1.02318 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0230979 0.50061 1.59022 2.22647 2.12573 1.99615 1.69496 1.56262 1.3661 1.27199 1.25588 1.17821 1.14534 1.09569 1.08545 1.08574 1.06868 1.07062 1.07523 1.07026 1.06919 1.08046 1.05562 1.04677 1.02819 1.03196 1.04299 1.02323 1.02491 1.03596 1.03022 1.02243 1.02008 1.02746 1.02735 1.01131 1.02296 1.02348 1.01713 1.02034 1.02904 1.01712 1.02324 1.01593 1.0189 1.0286 1.01482 1.0119 1.02572 1.01326 1.01853 1.01566 1.01543 1.01261 1.01641 1.02568 1.01981 1.0159 1.01722 1.0114 1.02335 1.02389 1.01621 1.01802 1.02004 1.01747 1.01282 1.01917 1.01782 1.02193 1.01337 1.02 1.0144 1.01732 1.02026 1.02052 1.015 1.01283 1.0187 1.01931 1.02069 1.01867 1.01525 1.01921 1.02818 1.01841 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0165761 0.496567 1.59799 2.18393 2.18033 1.92507 1.7246 1.52294 1.39104 1.29858 1.24169 1.16073 1.11775 1.11715 1.11507 1.08883 1.06395 1.09199 1.08232 1.06848 1.07245 1.06767 1.04146 1.0525 1.05028 1.04815 1.03863 1.03747 1.04339 1.03977 1.03112 1.04181 1.01961 1.02906 1.02742 1.01971 1.02311 1.02417 1.03731 1.02693 1.03139 1.02563 1.02437 1.0176 1.03236 1.02724 1.02323 1.02252 1.01848 1.01866 1.02871 1.01747 1.0238 1.03002 1.01022 1.02035 1.02284 1.01958 1.02544 1.021 1.02953 1.01949 1.0229 1.01059 1.01897 1.02283 1.00782 1.02366 1.01927 1.01922 1.02358 1.02306 1.02309 1.02902 1.02199 1.01788 1.02068 1.02156 1.01638 1.01854 1.01844 1.0213 1.0272 1.02572 1.01881 1.02449 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0160326 0.527246 1.62863 2.17236 2.15595 1.93679 1.71604 1.56608 1.38168 1.2961 1.22531 1.16582 1.12817 1.10392 1.0865 1.08213 1.08938 1.07408 1.08346 1.07393 1.08715 1.06803 1.05056 1.05039 1.05834 1.05057 1.04034 1.0373 1.03994 1.04173 1.04087 1.0224 1.03689 1.02936 1.02961 1.02526 1.01509 1.01814 1.01614 1.02561 1.03058 1.0166 1.02924 1.02452 1.02006 1.02291 1.02011 1.02235 1.01706 1.01024 1.02588 1.0228 1.01635 1.01417 1.02 1.0209 1.0154 1.01864 1.01563 1.01978 1.01499 1.02083 1.01424 1.01789 1.02414 1.02439 1.02325 1.00837 1.02129 1.02122 1.01543 1.02397 1.01983 1.01888 1.01749 1.0219 1.02345 1.0253 1.0177 1.02088 1.0196 1.01892 1.01423 1.02426 1.01975 1.02149 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0190218 0.500134 1.63681 2.23449 2.23509 1.90959 1.74378 1.52912 1.40628 1.29889 1.20066 1.18296 1.16292 1.11737 1.11366 1.07182 1.06628 1.0955 1.06181 1.06766 1.07428 1.06822 1.05081 1.05726 1.04577 1.04698 1.04592 1.03445 1.0389 1.03379 1.04015 1.01473 1.02135 1.02668 1.03279 1.02554 1.01612 1.00818 1.01023 1.02044 1.02182 1.03168 1.02961 1.00931 1.03158 1.01562 1.01877 1.01634 1.01909 1.02397 1.01633 1.01111 1.01198 1.01627 1.02601 1.02031 1.02395 1.02512 1.01729 1.02671 1.01402 1.02832 1.01931 1.02662 1.02172 1.02513 1.02433 1.02301 1.02976 1.01815 1.01753 1.02483 1.01574 1.01914 1.02533 1.02095 1.01863 1.02116 1.01999 1.01696 1.02284 1.02084 1.01905 1.02329 1.02557 1.02389 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.019837 0.493 1.60009 2.17889 2.16113 1.93378 1.71794 1.52825 1.35458 1.27406 1.18952 1.19544 1.1355 1.10362 1.08059 1.0579 1.07329 1.0754 1.061 1.05906 1.06237 1.06191 1.0542 1.05904 1.0317 1.03049 1.03926 1.03385 1.01647 1.00842 1.01668 1.03066 1.01437 1.01158 1.02494 1.01024 1.01384 1.01961 1.01469 1.01611 1.02361 1.01708 1.01396 1.01423 1.01785 1.01949 1.0183 1.01667 1.0211 1.01691 1.01854 1.01638 1.02771 1.01801 1.01999 1.02436 1.01388 1.01488 1.02118 1.01645 1.0276 1.01744 1.01927 1.02126 1.02567 1.02087 1.02405 1.02199 1.02578 1.01443 1.02949 1.0241 1.02705 1.02374 1.01904 1.02732 1.02577 1.0204 1.01884 1.02545 1.02319 1.02052 1.0238 1.02145 1.01968 1.02186 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0230979 0.504653 1.65339 2.2733 2.24227 1.98187 1.74881 1.56472 1.39195 1.31338 1.23826 1.18472 1.16333 1.11979 1.12344 1.09481 1.07777 1.07339 1.0886 1.09898 1.09881 1.08667 1.07222 1.06925 1.0713 1.06928 1.05766 1.05101 1.05352 1.04771 1.04604 1.03386 1.03623 1.03742 1.03673 1.03268 1.0302 1.03331 1.03492 1.03378 1.025 1.0332 1.0309 1.0254 1.02836 1.01862 1.03705 1.02121 1.02961 1.03242 1.02441 1.02244 1.02338 1.0221 1.02856 1.0295 1.01547 1.02264 1.02422 1.02238 1.01975 1.0196 1.02482 1.01916 1.02392 1.01889 1.01871 1.02473 1.01948 1.01789 1.02047 1.02311 1.02522 1.02119 1.02193 1.02299 1.0156 1.02399 1.01716 1.01406 1.0195 1.01572 1.01635 1.01807 1.02683 1.01279 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0154892 0.505128 1.6343 2.13262 2.13041 1.9449 1.69292 1.5196 1.4003 1.27664 1.2096 1.15993 1.10449 1.09652 1.08784 1.08279 1.07353 1.06872 1.06755 1.06822 1.07077 1.06713 1.05957 1.059 1.05611 1.06709 1.03518 1.04517 1.02811 1.0166 1.03299 1.02646 1.0402 1.02298 1.01719 1.01887 1.0325 1.03049 1.0231 1.01527 1.02671 1.02274 1.01511 1.01944 1.01593 1.02668 1.02258 1.01799 1.01826 1.01353 1.01198 1.01495 1.01481 1.01996 1.01583 1.01909 1.02198 1.0253 1.00442 1.01102 1.01859 1.01718 1.01885 1.0226 1.01468 1.02378 1.01447 1.01791 1.02093 1.01981 1.02259 1.02036 1.02006 1.00982 1.02254 1.0229 1.01728 1.01848 1.01648 1.0196 1.01486 1.02005 1.01875 1.02521 1.02621 1.02059 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184783 0.503464 1.5579 2.233 2.11104 1.9132 1.67837 1.50019 1.39951 1.26661 1.20875 1.16653 1.12882 1.10574 1.08031 1.06854 1.08465 1.06002 1.06966 1.06899 1.06751 1.05017 1.03245 1.07579 1.05707 1.04474 1.03219 1.04112 1.04131 1.04352 1.02251 1.02119 1.02492 1.02453 1.00803 1.02622 1.01216 1.01805 1.02362 1.01539 1.01528 1.0155 1.02027 1.01862 1.01595 1.0201 1.02194 1.02727 1.01894 1.01394 1.02333 1.02199 1.01929 1.01216 1.02728 1.00877 1.02298 1.02834 1.01531 1.01486 1.01834 1.01819 1.01606 1.0134 1.01996 1.02072 1.01254 1.02202 1.02059 1.02246 1.02187 1.02155 1.02039 1.01876 1.02518 1.02634 1.02214 1.01756 1.02593 1.02421 1.02577 1.02277 1.02458 1.0259 1.02362 1.02121 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.020924 0.502037 1.61289 2.17684 2.19385 1.96264 1.71305 1.51416 1.35187 1.29444 1.21998 1.16863 1.16723 1.09924 1.11387 1.07924 1.07114 1.04586 1.06841 1.06395 1.07543 1.07134 1.04833 1.05685 1.04562 1.05313 1.03581 1.03292 1.03608 1.02995 1.03051 1.01641 1.0301 1.02255 1.0256 1.01558 1.01366 1.01894 1.02387 1.0308 1.02935 1.01986 1.01806 1.01048 1.01902 1.01983 1.02206 1.00473 1.01873 1.02353 1.0169 1.01992 1.0228 1.01377 1.02072 1.01778 1.02098 1.02674 1.01561 1.01866 1.0249 1.0314 1.02172 1.01699 1.0225 1.0157 1.01902 1.01864 1.0241 1.02188 1.02285 1.02372 1.01673 1.02333 1.01996 1.02618 1.01675 1.02153 1.0252 1.01912 1.03004 1.01865 1.01835 1.0219 1.02539 1.02052 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195653 0.49181 1.59862 2.17609 2.1668 1.95693 1.80007 1.50686 1.38168 1.28161 1.23274 1.15475 1.14233 1.08979 1.09572 1.07025 1.06905 1.06561 1.08032 1.06058 1.05704 1.05144 1.03923 1.06376 1.05071 1.0361 1.03191 1.04032 1.0358 1.03192 1.01363 1.02458 1.01519 1.01563 1.02013 1.02295 1.02 1.0195 1.01448 1.02583 1.00883 1.01322 1.01318 1.02046 1.01433 1.0193 1.01549 1.03122 1.02082 1.02254 1.01463 1.01158 1.02268 1.02124 1.01688 1.01678 1.02456 1.01175 1.0139 1.01743 1.02588 1.01959 1.02054 1.021 1.01373 1.02226 1.01929 1.02418 1.0236 1.01534 1.02311 1.02358 1.02488 1.02201 1.02539 1.02469 1.01608 1.0254 1.02344 1.02658 1.02209 1.02648 1.01919 1.02288 1.02364 1.02113 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206522 0.487292 1.61478 2.27162 2.19803 1.9709 1.71604 1.50724 1.41543 1.28699 1.20637 1.18085 1.12964 1.11549 1.10803 1.08404 1.07439 1.05945 1.06203 1.08406 1.06501 1.06613 1.0533 1.06689 1.07481 1.0335 1.02748 1.04955 1.04418 1.04255 1.03966 1.01826 1.04131 1.02949 1.01914 1.02666 1.02222 1.02178 1.02298 1.01984 1.01234 1.02923 1.02206 1.02011 1.02487 1.02453 1.02645 1.02308 1.01678 1.01618 1.02236 1.01203 1.01707 1.02622 1.02637 1.01958 1.02083 1.02384 1.02486 1.01571 1.02365 1.03093 1.01997 1.02743 1.01992 1.02381 1.0216 1.02518 1.02255 1.01818 1.02625 1.02775 1.0285 1.02339 1.02275 1.02455 1.02759 1.02509 1.02793 1.02481 1.01928 1.01755 1.0234 1.02532 1.02732 1.02455 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.020924 0.496091 1.56483 2.13934 2.21639 1.9165 1.69632 1.51527 1.41859 1.29196 1.18723 1.17408 1.14844 1.10513 1.11929 1.08351 1.08072 1.08226 1.07415 1.07367 1.0556 1.05525 1.06651 1.05461 1.04805 1.04394 1.04229 1.04132 1.04428 1.03152 1.03435 1.04595 1.02381 1.01804 1.02259 1.0299 1.02636 1.03154 1.02424 1.01419 1.02444 1.0302 1.02976 1.02846 1.02316 1.02676 1.02187 1.01713 1.01995 1.01227 1.01499 1.02675 1.02338 1.02671 1.02529 1.01887 1.01887 1.01927 1.0188 1.02827 1.02118 1.01609 1.02307 1.0213 1.0189 1.01746 1.02048 1.0247 1.02499 1.01234 1.01522 1.02887 1.01817 1.02051 1.0211 1.02192 1.02849 1.02459 1.02089 1.0195 1.01799 1.02372 1.02281 1.02772 1.02559 1.02704 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0236414 0.51036 1.66431 2.30726 2.25696 2.01448 1.76703 1.56559 1.40877 1.27778 1.25426 1.17558 1.17814 1.13838 1.11971 1.09251 1.08975 1.09378 1.08405 1.09262 1.07884 1.07447 1.08011 1.07489 1.05722 1.06295 1.06473 1.0449 1.03754 1.0501 1.03697 1.03449 1.04411 1.0494 1.05026 1.0285 1.02195 1.02799 1.03772 1.02703 1.03144 1.03801 1.02985 1.03403 1.03024 1.02509 1.01847 1.03057 1.02521 1.03347 1.02632 1.01932 1.00868 1.01196 1.0256 1.02306 1.01779 1.0156 1.022 1.02021 1.0197 1.01644 1.02172 1.01614 1.02015 1.02475 1.02082 1.01975 1.01937 1.01849 1.02481 1.01124 1.0115 1.01691 1.0203 1.01673 1.01979 1.0188 1.02002 1.01808 1.02376 1.01833 1.01822 1.02059 1.01744 1.01694 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206522 0.520111 1.58581 2.24307 2.25296 1.99825 1.7314 1.56608 1.41859 1.31203 1.24397 1.16556 1.13631 1.12478 1.10705 1.09257 1.07667 1.08185 1.08686 1.07118 1.08777 1.08164 1.07128 1.06839 1.0679 1.05317 1.04679 1.04172 1.06001 1.04614 1.03764 1.03118 1.03642 1.0361 1.03629 1.04973 1.03634 1.04087 1.01311 1.0317 1.03212 1.02621 1.02777 1.03171 1.02208 1.01885 1.02814 1.02164 1.02407 1.02206 1.03118 1.02994 1.02116 1.02248 1.02507 1.02058 1.02145 1.02067 1.02648 1.02493 1.02721 1.02395 1.02769 1.02013 1.02155 1.01755 1.03235 1.02628 1.02059 1.02421 1.00855 1.03212 1.023 1.02116 1.02703 1.02159 1.02752 1.0177 1.01978 1.02275 1.02067 1.02408 1.02517 1.02273 1.02435 1.02175 
