0	0.513167	0
1	0.519611	0.00644332
2	0.511917	0.00854573
3	0.510092	0.00631231
4	0.510883	0.00495298
5	0.508261	0.00481969
6	0.506324	0.00451024
7	0.505557	0.00398055
8	0.503798	0.00392667
9	0.501869	0.00400707
10	0.501995	0.00362671
11	0.500729	0.00354445
12	0.500654	0.00326129
13	0.500285	0.0030418
14	0.500126	0.00283621
15	0.499832	0.00266933
16	0.50007	0.00251873
17	0.500147	0.00237591
18	0.499506	0.00233685
19	0.499069	0.00225959
20	0.499316	0.00216344
21	0.498972	0.00209126
22	0.499162	0.00200733
23	0.499376	0.00193369
24	0.498886	0.00191838
25	0.498524	0.00187822
26	0.498655	0.00181203
27	0.498687	0.00174641
28	0.498916	0.00170056
29	0.498712	0.00165548
30	0.498575	0.0016071
31	0.498854	0.00158091
32	0.498926	0.00153396
33	0.498775	0.00149582
34	0.498385	0.00150387
35	0.49807	0.00149506
36	0.497975	0.00145722
37	0.498056	0.00142068
38	0.497808	0.00140588
39	0.497651	0.0013792
40	0.497717	0.00134677
41	0.497914	0.00132896
42	0.497246	0.00145938
43	0.49719	0.00142694
44	0.497126	0.00139634
45	0.497132	0.00136566
46	0.497366	0.00135664
47	0.497204	0.00133797
48	0.497381	0.00132234
49	0.497417	0.00129612
50	0.497321	0.00127408
51	0.497354	0.00124978
52	0.497475	0.00123195
53	0.497618	0.00121728
54	0.497634	0.00119504
55	0.497845	0.0011924
56	0.497909	0.00117305
57	0.497944	0.00115317
58	0.498005	0.00113512
59	0.497885	0.00112247
60	0.497721	0.00111608
61	0.497969	0.00112554
62	0.498063	0.00111153
63	0.497996	0.00109606
64	0.498043	0.00108008
65	0.498136	0.00106764
66	0.498359	0.00107494
67	0.498319	0.00105975
68	0.498273	0.00104529
69	0.498102	0.00104436
70	0.498108	0.00102956
71	0.498241	0.0010238
72	0.498246	0.00100969
73	0.498138	0.00100181
74	0.498201	0.000990394
75	0.498131	0.0009798
76	0.498114	0.000967126
77	0.497976	0.000964644
78	0.497929	0.000953495
79	0.497891	0.000942268
80	0.497835	0.000932263
81	0.497847	0.000920895
82	0.49803	0.000928058
83	0.498282	0.000950844
84	0.498455	0.000955442
85	0.498437	0.000944433
86	0.498416	0.000933758
87	0.498454	0.000923876
88	0.498243	0.000937526
89	0.49816	0.000930774
90	0.498035	0.00092894
91	0.497882	0.000931454
92	0.497787	0.000926272
93	0.497909	0.00092447
94	0.497989	0.000918171
95	0.498001	0.000908644
96	0.497939	0.000901357
97	0.498006	0.000894563
98	0.498048	0.000886516
99	0.497999	0.00087901
