0	3.47826	0
1	3.33913	0.13913
2	2.98799	0.360209
3	3.11056	0.282663
4	3.12845	0.219679
5	3.10087	0.181475
6	3.15478	0.162574
7	3.09377	0.153446
8	3.09189	0.135339
9	3.1027	0.121533
10	3.18428	0.13689
11	3.14114	0.132198
12	3.08051	0.135881
13	3.16123	0.149469
14	3.24678	0.163342
15	3.27112	0.15472
16	3.2597	0.145783
17	3.29025	0.140799
18	3.29251	0.133201
19	3.25692	0.131283
20	3.22472	0.128961
21	3.22965	0.123058
22	3.21346	0.118697
23	3.2129	0.113645
24	3.19867	0.109929
25	3.24658	0.115977
26	3.23608	0.112092
27	3.22632	0.108454
28	3.19389	0.109559
29	3.22076	0.109201
30	3.19506	0.1087
31	3.1845	0.105777
32	3.17458	0.103
33	3.15965	0.101036
34	3.1431	0.0994914
35	3.15241	0.0971354
36	3.14729	0.0946123
37	3.14244	0.0922166
38	3.12804	0.0909687
39	3.10866	0.090758
40	3.12153	0.0894476
41	3.10493	0.0888567
42	3.083	0.0894929
43	3.08869	0.0876202
44	3.09735	0.0860873
45	3.09443	0.0842457
46	3.07587	0.0844968
47	3.08123	0.0828915
48	3.07882	0.0812181
49	3.09724	0.081682
50	3.09926	0.0800897
51	3.10376	0.0786633
52	3.10325	0.0771665
53	3.14455	0.0862533
54	3.15062	0.0848876
55	3.14362	0.0836514
56	3.13525	0.0825957
57	3.14117	0.0813743
58	3.13312	0.0803865
59	3.14151	0.0794792
60	3.13099	0.0788697
61	3.14501	0.078843
62	3.14212	0.0776352
63	3.13767	0.0765422
64	3.13863	0.0753615
65	3.13017	0.0746909
66	3.12768	0.07361
67	3.11628	0.0734089
68	3.13214	0.0740551
69	3.15089	0.0753587
70	3.15158	0.0742929
71	3.15831	0.0735626
72	3.17593	0.0746565
73	3.17626	0.0736415
74	3.17657	0.0726536
75	3.18054	0.0718011
76	3.18253	0.0708903
77	3.18446	0.0700022
78	3.20041	0.0709269
79	3.20207	0.0700544
80	3.20053	0.0692014
81	3.20391	0.0684361
82	3.20387	0.0676066
83	3.20236	0.066814
84	3.19504	0.0664272
85	3.1951	0.0656502
86	3.19516	0.0648913
87	3.19521	0.0641497
88	3.19839	0.0635045
89	3.20518	0.063161
90	3.20377	0.0624789
91	3.20676	0.0618681
92	3.20002	0.0615684
93	3.19258	0.0613635
94	3.19136	0.0607263
95	3.185	0.0604262
96	3.17877	0.0601237
97	3.18715	0.0600942
98	3.18728	0.0594842
99	3.19177	0.0590574
