           1     -3.4236     -3.4236           0
           2    -3.42365    -3.42363 1.90649e-05
           3    -3.42337    -3.42354 7.18767e-05
           4    -3.42243    -3.42326 0.000246674
           5    -3.42092    -3.42279 0.000463483
           6    -3.42371    -3.42295 0.000410612
           7    -3.42358    -3.42304 0.000361892
           8    -3.42421    -3.42318 0.000345161
           9    -3.42375    -3.42325 0.000312547
          10    -3.42547    -3.42347  0.00035154
          11     -3.4217    -3.42331 0.000354348
          12    -3.42418    -3.42338 0.000332213
          13    -3.42333    -3.42338 0.000306679
          14    -3.42292    -3.42334 0.000286538
          15    -3.42341    -3.42335 0.000267469
          16    -3.42503    -3.42345 0.000270598
          17    -3.42175    -3.42335 0.000272621
          18    -3.42287    -3.42333 0.000258813
          19    -3.42124    -3.42322 0.000267549
          20    -3.42597    -3.42335 0.000287465
          21    -3.42399    -3.42338 0.000275387
          22    -3.42504    -3.42346 0.000272917
          23    -3.42645    -3.42359 0.000290361
          24    -3.42524    -3.42366 0.000286286
          25     -3.4241    -3.42368 0.000275367
          26    -3.42453    -3.42371 0.000266742
          27    -3.42354     -3.4237 0.000256932
          28    -3.42289    -3.42367 0.000249372
          29    -3.42297    -3.42365  0.00024194
          30    -3.42207     -3.4236 0.000239514
          31    -3.42191    -3.42354 0.000237887
          32    -3.42428    -3.42357 0.000231578
          33    -3.42275    -3.42354 0.000225882
          34    -3.42257    -3.42351 0.000221047
          35    -3.42184    -3.42347 0.000219822
          36    -3.42275    -3.42345 0.000214621
          37    -3.42372    -3.42345 0.000208948
          38    -3.42587    -3.42352 0.000212952
          39    -3.42547    -3.42357 0.000213323
          40    -3.42268    -3.42354 0.000209143
          41    -3.42374    -3.42355 0.000204094
          42    -3.42295    -3.42353 0.000199737
          43    -3.42123    -3.42348 0.000202141
          44    -3.42257    -3.42346 0.000198604
          45    -3.42311    -3.42345 0.000194343
          46    -3.42318    -3.42345 0.000190211
          47    -3.42444    -3.42347 0.000187325
          48    -3.42499     -3.4235 0.000186082
          49     -3.4234     -3.4235 0.000182295
          50    -3.42204    -3.42347 0.000180973
