           1         1.2         1.2           0
           2         1.2         1.2           0
           3         1.2         1.2           0
           4         1.2         1.2           0
           5         1.2         1.2           0
           6         1.2         1.2           0
           7         1.2         1.2 7.96501e-09
           8         1.2         1.2           0
           9         1.2         1.2           0
          10         1.2         1.2   6.664e-09
          11         1.2         1.2 6.35388e-09
          12         1.2         1.2 6.08337e-09
          13         1.2         1.2 9.24131e-09
          14         1.2         1.2 8.90515e-09
          15         1.2         1.2 8.60319e-09
          16         1.2         1.2    8.33e-09
          17         1.2         1.2 8.08129e-09
          18         1.2         1.2  7.8536e-09
          19         1.2         1.2 7.64413e-09
          20         1.2         1.2 7.45058e-09
          21         1.2         1.2 7.27102e-09
          22         1.2         1.2 8.40539e-09
          23         1.2         1.2 8.22063e-09
          24         1.2         1.2 8.04755e-09
          25         1.2         1.2 7.88495e-09
          26         1.2         1.2 7.73183e-09
          27         1.2         1.2 6.41244e-09
          28         1.2         1.2 6.29689e-09
          29         1.2         1.2 3.91324e-09
          30         1.2         1.2 3.84746e-09
          31         1.2         1.2           0
          32         1.2         1.2           0
          33         1.2         1.2           0
          34         1.2         1.2 3.61406e-09
          35         1.2         1.2 3.56206e-09
          36         1.2         1.2 3.51224e-09
          37         1.2         1.2 5.47778e-09
          38         1.2         1.2 5.40522e-09
          39         1.2         1.2 5.33547e-09
          40         1.2         1.2 5.26836e-09
          41         1.2         1.2 6.15711e-09
          42         1.2         1.2 6.08337e-09
          43         1.2         1.2 6.01222e-09
          44         1.2         1.2 5.94351e-09
          45         1.2         1.2  5.8771e-09
          46         1.2         1.2  6.9477e-09
          47         1.2         1.2 6.87339e-09
          48         1.2         1.2 6.80142e-09
          49         1.2         1.2 6.73166e-09
          50         1.2         1.2   6.664e-09
