           1     1.43711     1.43711           0
           2     1.43718     1.43714 2.55591e-05
           3     1.43724     1.43718   3.021e-05
           4      1.4371     1.43716  2.7649e-05
           5     1.43705     1.43714 2.92353e-05
           6     1.43705     1.43712 2.79216e-05
           7      1.4371     1.43712 2.41311e-05
           8     1.43694     1.43709 2.97789e-05
           9     1.43716      1.4371 2.72898e-05
          10     1.43729     1.43712 3.06044e-05
          11     1.43715     1.43712 2.79129e-05
          12     1.43727     1.43714  2.8042e-05
          13     1.43708     1.43713 2.61999e-05
          14     1.43725     1.43714  2.5745e-05
          15     1.43716     1.43714 2.40763e-05
          16     1.43716     1.43714  2.2587e-05
          17     1.43724     1.43715  2.2032e-05
          18      1.4372     1.43715 2.09864e-05
          19     1.43726     1.43716 2.06548e-05
          20     1.43713     1.43716 1.96677e-05
          21     1.43726     1.43716 1.93818e-05
          22     1.43714     1.43716 1.85222e-05
          23     1.43718     1.43716 1.77318e-05
          24     1.43721     1.43716 1.71075e-05
          25     1.43714     1.43716 1.64491e-05
          26     1.43708     1.43716 1.61356e-05
          27     1.43708     1.43716 1.57921e-05
          28     1.43699     1.43715 1.62749e-05
          29     1.43705     1.43715 1.60815e-05
          30     1.43707     1.43714 1.57509e-05
          31     1.43728     1.43715 1.58593e-05
          32     1.43726     1.43715 1.57219e-05
          33     1.43721     1.43715 1.53386e-05
          34     1.43732     1.43716 1.56957e-05
          35     1.43718     1.43716 1.52636e-05
          36      1.4373     1.43716  1.5349e-05
          37     1.43722     1.43716 1.50254e-05
          38      1.4372     1.43717  1.4654e-05
          39     1.43718     1.43717 1.42853e-05
          40     1.43718     1.43717 1.39316e-05
          41     1.43727     1.43717 1.38125e-05
          42     1.43731     1.43717 1.38949e-05
          43     1.43728     1.43717 1.38173e-05
          44      1.4372     1.43718 1.35202e-05
          45     1.43719     1.43718 1.32217e-05
          46     1.43709     1.43717 1.30647e-05
          47      1.4371     1.43717 1.28779e-05
          48     1.43714     1.43717 1.26276e-05
          49     1.43716     1.43717 1.23724e-05
          50     1.43721     1.43717 1.21519e-05
