           1   -0.394654   -0.394654           0
           2   -0.430725    -0.41269   0.0127529
           3   -0.379991    -0.40179   0.0123078
           4    -0.39729   -0.400665  0.00928216
           5   -0.418078   -0.404148  0.00805259
           6   -0.416975   -0.406286  0.00698852
           7   -0.384177   -0.403127  0.00666573
           8    -0.41092   -0.404101  0.00590325
           9   -0.424353   -0.406352  0.00565998
          10   -0.366914   -0.402408  0.00632031
          11   -0.340324   -0.396764  0.00787222
          12   -0.348751   -0.392763  0.00816996
          13   -0.396115   -0.393021  0.00754557
          14   -0.360246    -0.39068  0.00736082
          15   -0.340004   -0.387301  0.00760596
          16   -0.374667   -0.386512  0.00717145
          17   -0.385003   -0.386423  0.00675015
          18    -0.38733   -0.386473  0.00637533
          19    -0.41283    -0.38786  0.00618887
          20   -0.441077   -0.390521  0.00642602
          21   -0.438971   -0.392828  0.00652104
          22   -0.391926   -0.392787  0.00622476
          23   -0.374329   -0.391985  0.00600563
          24   -0.377333   -0.391374  0.00578634
          25   -0.339999   -0.389319  0.00590855
          26   -0.395702   -0.389565  0.00568639
          27   -0.361819   -0.388537  0.00556787
          28   -0.368893   -0.387836  0.00541304
          29   -0.426816    -0.38918  0.00539069
          30   -0.412581    -0.38996  0.00526713
          31   -0.387843   -0.389892  0.00509767
          32   -0.345435   -0.388502  0.00512417
          33   -0.349752   -0.387328  0.00510166
          34   -0.335276   -0.385797  0.00517623
          35   -0.347269   -0.384696  0.00514406
          36   -0.411201   -0.385433  0.00505358
          37   -0.400996   -0.385853  0.00493447
          38   -0.378163   -0.385651  0.00480877
          39   -0.344183   -0.384588  0.00480158
          40   -0.412477   -0.385285  0.00473189
          41   -0.452238   -0.386918  0.00489014
          42   -0.438972   -0.388157  0.00492827
          43   -0.366108   -0.387644  0.00484026
          44   -0.363802   -0.387102  0.00476049
          45   -0.420743    -0.38785  0.00471304
          46   -0.401826   -0.388154  0.00462036
          47    -0.40168   -0.388442  0.00453101
          48   -0.400721   -0.388697  0.00444383
          49   -0.368455   -0.388284   0.0043723
          50   -0.411116   -0.388741  0.00430863
