   8.3061742130666971e-02   6.2045747414231300e-02  -5.8669951129704714e+00
   9.2335646087303758e-01  -2.9022080264985561e-01  -5.4549113083630800e+00
   5.9240542585030198e-01   4.7677699476480484e-03  -4.5585557986050844e+00
   1.0744993858970702e+00  -6.1540407501161098e-01  -5.1774032879620790e+00
   1.4989309781230986e+00  -8.0736423097550869e-01  -6.0622813273221254e+00
   2.3359407656826079e+00  -4.3080545030534267e-01  -5.6652698684483767e+00
   3.1007667654193938e+00   2.1104597486555576e-01  -5.7206594441086054e+00
   2.8723854296840727e+00   1.1584607902914286e+00  -5.9448183272033930e+00
   2.9241246269084513e+00   8.6018758453428745e-01  -6.8978955242782831e+00
   2.6789448992349207e+00  -5.4849809035658836e-02  -6.5775933358818293e+00
   2.4176885918714106e+00   1.7903768457472324e-01  -5.6410882566124201e+00
   2.2373373196460307e+00   4.4123882427811623e-02  -4.6667825076729059e+00
   2.1639029742218554e+00   1.8239215947687626e-01  -5.6544511411339045e+00
   1.6679550469852984e+00  -5.9551109932363033e-01  -5.2685725782066584e+00
   1.0431515038944781e+00  -1.2933728303760290e+00  -4.9184161517769098e+00
   1.1924673379398882e+00  -3.0596186779439449e-01  -4.8662205357104540e+00
   6.9719973811879754e-01   4.3630174733698368e-01  -4.4148285109549761e+00
   6.9242616277188063e-01  -4.9071439169347286e-01  -4.0398373622447252e+00
   1.1842694757506251e+00  -2.2153027914464474e-01  -4.8678652066737413e+00
   8.4034778457134962e-01  -4.2049095593392849e-01  -5.7855429667979479e+00
   1.2621835349127650e+00   3.1239053048193455e-01  -5.2517458815127611e+00
   7.6037179213017225e-01   9.0207161940634251e-01  -4.6189258117228746e+00
   1.6342280432581902e-03   1.5412683729082346e+00  -4.4934476930648088e+00
  -9.0630759019404650e-01   1.3545763287693262e+00  -4.1182307917624712e+00
  -1.2838103296235204e+00   8.9890087582170963e-01  -3.3120970446616411e+00
  -1.7172786714509130e+00   1.4563567135483027e+00  -2.6040376145392656e+00
  -2.1888588787987828e+00   2.3344615194946527e+00  -2.6849331650882959e+00
  -1.5034232856705785e+00   1.8352123592048883e+00  -2.1549064312130213e+00
  -1.3210325213149190e+00   1.8080392386764288e+00  -3.1377569828182459e+00
  -1.9845783682540059e+00   1.9556191470474005e+00  -2.4043218288570642e+00
  -1.9831778126535937e+00   1.9540835872758180e+00  -1.4043239746242762e+00
  -1.9073743912158534e+00   1.8585834235418588e+00  -4.1178504563868046e-01
  -2.7086393329082057e+00   1.4406053156126291e+00  -8.3988405205309391e-01
  -3.1845990809379146e+00   2.0923416346777231e+00  -1.4303940627723932e+00
  -3.2958063277183101e+00   1.1044696897733957e+00  -1.5387545917183161e+00
  -3.4090349989710376e+00   1.9513114423025399e+00  -2.0584066007286310e+00
  -2.8854009228525683e+00   2.0593685463536531e+00  -1.2133438680320978e+00
  -2.3423933702288195e+00   1.2443926886189729e+00  -1.4157227072864771e+00
  -2.7276785093126819e+00   1.4558824256528169e+00  -2.3139584455639124e+00
  -2.4079796391306445e+00   1.1525552526582032e+00  -1.4163030181080103e+00
  -2.1102597730932757e+00   1.9109205261338502e+00  -8.3643660880625248e-01
  -2.4194927531061694e+00   1.9786952689755708e+00   1.1213155649602413e-01
  -1.6799879389582202e+00   2.0317254208493978e+00  -5.5892757512629032e-01
