   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
  -2.8910778996066205e-01   2.5882138699406426e-01   1.0363423222726913e+00
  -4.1588621123187721e+00  -5.4960862060476394e+00  -1.2705345784107254e+00
  -4.4180862574734521e+00  -5.2332484124704051e+00   2.3321403208866287e-01
  -3.7239831576407312e+00  -4.4579840600478224e+00  -1.5577963930061872e-01
  -3.6250602394675533e+00  -4.7646547280907532e+00   2.1884214000038854e-01
  -4.7298972437308127e+00  -3.6959532322136308e+00   1.4903353372803234e+00
  -4.2910191489004506e+00  -3.4557567948128147e+00   7.5147553054446936e-01
  -3.9575664453878927e+00  -3.5808340060974397e+00   6.5588302872436255e-01
  -3.9893314605351109e+00  -3.4244667627391960e+00   1.4218584115482014e-01
  -4.5845166822127572e+00  -2.9230544138227339e+00   2.4061604015472818e-01
  -4.4267447697786864e+00  -2.5989510591196838e+00   2.7729197560174745e-01
  -4.4254708823761959e+00  -2.1265020572556148e+00   8.3001260439678343e-02
  -5.7729432926908286e+00   3.8255598653384659e-01  -1.4814619773221405e-01
  -4.1082514907384624e+00  -6.5134850209197714e-01  -6.1670500517907962e+00
  -4.0421903607457290e+00   2.1703849982506185e-01  -5.9829757814876503e+00
  -4.0378585191928495e+00   2.1228909571607804e-01  -2.8900364931553040e+00
  -4.6078729458474079e+00  -8.0750140312928903e-02  -4.2170661053158289e+00
  -4.6717948519213435e+00  -2.8209174601958276e-01  -3.7727048760399842e+00
  -4.8170249918799364e+00  -1.5721948499986378e+00  -3.9142173322542639e+00
  -4.9893828063835510e+00  -1.1707738696730896e+00  -4.2965531763015603e+00
  -7.5538871914119579e+00  -2.2779949536375050e+00  -3.6466460668707632e+00
  -7.7216870441508485e+00  -2.1858867110068423e+00  -4.0378467567298575e+00
  -7.6280869512271039e+00  -2.1344483675682762e+00  -4.3055862439492794e+00
  -7.2357477844536078e+00  -1.8397476069445340e+00  -3.5610390635319411e+00
  -7.1378062612540019e+00  -1.8327241860270616e+00  -3.6499155063131452e+00
  -8.0833956338774176e+00  -1.0235978733332052e+00  -2.0896858204472872e+00
  -8.0866885159645090e+00  -1.0027953801041394e+00  -3.0441883513607517e+00
  -8.1190831365007003e+00  -1.0623450462213238e+00  -2.9260358727976534e+00
