   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
  -1.7457338102687120e-01   8.6396911305992807e-02   1.0665209262572517e+00
  -5.6610747807168293e-01   2.4112494758027174e-02   4.1779969086969848e-01
  -7.0039314697837374e-01  -4.8983321274366792e-01   7.8197257636546513e-01
  -8.5686567113085665e-01  -5.7010988134452711e-01   6.8537895946857297e-01
  -9.0340154883146417e-01  -6.1492359626271931e-01   1.7019956703614514e+00
  -8.0837051302285501e-01  -6.2031072611290672e-01   9.7476622863730678e-01
  -7.4373935903806698e-02  -1.8700188115045906e+00   3.4815856877690543e-01
  -1.3394307636583680e+00  -1.9494261377913187e+00   1.1976869216330617e+00
  -1.6235943514421010e+00  -1.3289479599262739e+00   1.5388900745884897e+00
  -3.1289724476377203e+00  -1.6331298940853793e+00   1.2868664867393289e+00
  -3.5414382794206922e+00  -2.5694726367704988e+00   1.5087149525902550e+00
  -3.8649167844626260e+00  -2.8286735835423005e+00   2.3535410663976033e+00
  -5.6246897715987414e+00  -2.6034042477782795e+00   3.3615842532004190e+00
  -6.2366931852704361e+00  -2.9881974347381588e+00   3.4187211889617757e+00
  -5.6275335935522497e+00  -3.1777533102522568e+00   2.8835077637788267e+00
  -6.3767541923593996e+00  -3.1846255621413011e+00   2.6870791971110499e+00
  -5.1675592222290083e+00  -3.3813095508014279e+00   8.7597637661379490e-01
  -5.1704409813461387e+00  -3.3746101636103520e+00   1.5896424257116031e+00
  -6.4031974790712098e+00  -2.1621072294935892e+00   1.6778753057605995e+00
  -6.4187407023954020e+00  -2.2902540244279868e+00   1.8121106871792549e+00
  -6.4746303768672826e+00  -2.8783860797746526e+00   3.1814360491514981e+00
  -6.0025846621358632e+00  -3.7919611200519934e+00   3.5528229530339579e+00
  -5.7969609118782071e+00  -4.1187097945551034e+00   2.9657929808889771e+00
  -5.0764592544301168e+00  -4.3413341473858003e+00   3.0091910351353923e+00
  -4.9603653459484676e+00  -4.3424013903087078e+00   3.4395616057029139e+00
  -5.2275449234073266e+00  -4.7987727494122820e+00   3.0592002100571567e+00
  -4.8763004636275022e+00  -4.4190494041552961e+00   2.2948954597023818e+00
  -4.2761708430456524e+00  -3.8481194216432444e+00   3.2528055742351598e+00
  -5.5858475307936448e+00  -6.0544064380360938e+00   2.1417655774061966e+00
  -5.5983137151121412e+00  -6.0412685802593193e+00   2.4549193362702146e+00
  -6.3363468044367579e+00  -7.2479284663038621e+00   2.7588790193072175e+00
  -6.4727084989449555e+00  -6.8523128946404084e+00   1.9699017011196571e+00
  -6.0599970715932479e+00  -7.8683962079184013e+00   1.7139510255985118e+00
  -6.6671633612243673e+00  -8.1479430845968288e+00   1.3134927058121995e+00
  -6.1686133073872416e+00  -8.4279249043218964e+00   2.9630264299276305e+00
  -6.3112423186440347e+00  -7.7549706143855808e+00   3.4900329544841444e+00
  -5.7607874330593543e+00  -8.1179968075440119e+00   3.9548155726677194e+00
  -7.8573905780498352e+00  -8.3101516348535895e+00   3.7064347813759371e+00
  -7.2727110553092613e+00  -8.5439083536977396e+00   4.1976881744973600e+00
  -7.5293510528616219e+00  -8.8413623313553344e+00   4.4994606141459226e+00
  -7.5296016692240340e+00  -8.8373010168016357e+00   4.4539454827896865e+00
  -8.0693281452674377e+00  -8.7821113382853238e+00   6.0689009383787340e+00
  -8.6823158095641464e+00  -9.3645953160665361e+00   5.2077935550059467e+00
  -9.7437772564453571e+00  -8.7820629514524740e+00   4.1785786100761841e+00
  -9.7593231976362294e+00  -9.0030816911462423e+00   3.8045140503882204e+00
  -1.0900297195626035e+01  -8.4904634879174754e+00   3.2521841854340163e+00
  -1.0685689800719457e+01  -8.2891617720354862e+00   2.7895646242178573e+00
  -1.0351025786914088e+01  -7.7974571515664985e+00   3.0727533659228050e+00
  -1.1702113903501814e+01  -4.5439118732915968e+00   4.6359792919751506e+00
  -1.1870772765764915e+01  -4.2893176763770047e+00   4.2308748973311143e+00
  -1.1310903596895583e+01  -3.4451899625770990e+00   4.9853641339766712e+00
  -1.1253999320689624e+01  -4.2328942811506378e+00   5.2936570201532929e+00
  -1.1395329084235376e+01  -4.1750243247429699e+00   4.4520463748372832e+00
  -1.0827060128162087e+01  -3.2479573591963455e+00   5.1598284272634611e+00
  -9.3751402695988126e+00  -3.2246236488320066e+00   4.4056778739875186e+00
  -1.0108709311194549e+01  -3.8355268886903602e+00   4.3953918588920482e+00
  -1.1281961630586515e+01  -2.0467071667413190e+00   4.5999375793530328e+00
  -1.2261159566196891e+01   2.0235829161967629e+01  -4.9796808386746934e+00
  -1.2457564513377427e+01   2.0313887899645152e+01  -3.7058720460539947e+00
  -1.3194150640417526e+01   2.1268480135103840e+01  -2.5693038112656179e+00
