   0.0000000000000000e+00   1.0449749779482467e+00   0.0000000000000000e+00
   1.0000000000000000e+00   1.0190921165399396e+00   2.5882861408314358e-02
   2.0000000000000000e+00   9.9975116894037575e-01   2.4441353459721264e-02
   3.0000000000000000e+00   9.9425135863764769e-01   1.8136642270208909e-02
   4.0000000000000000e+00   1.0032567230241061e+00   1.6687098712342082e-02
   5.0000000000000000e+00   1.0030431308712227e+00   1.3626633133858977e-02
   6.0000000000000000e+00   1.0073702350077589e+00   1.2302685329883864e-02
   7.0000000000000000e+00   1.0065839423439726e+00   1.0683412652225648e-02
   8.0000000000000000e+00   1.0109187121140868e+00   1.0371216589536051e-02
   9.0000000000000000e+00   1.0099988876590851e+00   9.3217908078683034e-03
   1.0000000000000000e+01   1.0122411259767290e+00   8.7249173697306667e-03
   1.1000000000000000e+01   1.0066361883247728e+00   9.7392066072931344e-03
   1.2000000000000000e+01   1.0083847010627252e+00   9.1278039193302095e-03
   1.3000000000000000e+01   1.0147920334887530e+00   1.0605107853308107e-02
   1.4000000000000000e+01   1.0113975581775088e+00   1.0440067059566939e-02
   1.5000000000000000e+01   1.0115091172212904e+00   9.7664256820217624e-03
   1.6000000000000000e+01   1.0120422672764153e+00   9.1894386044949934e-03
   1.7000000000000000e+01   1.0082205251589580e+00   9.4693521439634006e-03
   1.8000000000000000e+01   1.0095472383747188e+00   9.0548326777790070e-03
   1.9000000000000000e+01   1.0082509997222360e+00   8.6874179123902634e-03
   2.0000000000000000e+01   1.0076604862171283e+00   8.2844553227864291e-03
   2.1000000000000000e+01   1.0082053154384192e+00   7.9176857709149871e-03
   2.2000000000000000e+01   1.0125374136680509e+00   8.7181156568504874e-03
   2.3000000000000000e+01   1.0121134743626172e+00   8.3577191918834687e-03
   2.4000000000000000e+01   1.0075447314300516e+00   9.2269585707871055e-03
   2.5000000000000000e+01   1.0048467199257418e+00   9.2664474671975243e-03
   2.6000000000000000e+01   1.0059768012100661e+00   8.9879703074925502e-03
   2.7000000000000000e+01   1.0057897571389451e+00   8.6630443758541776e-03
   2.8000000000000000e+01   1.0066142231947992e+00   8.3995437195597475e-03
   2.9000000000000000e+01   1.0064167674298499e+00   8.1171321595818503e-03
   3.0000000000000000e+01   1.0064779286189289e+00   7.8511621531564425e-03
   3.1000000000000000e+01   1.0075341302140890e+00   7.6748786483949432e-03
   3.2000000000000000e+01   1.0087281646059338e+00   7.5338937748401485e-03
   3.3000000000000000e+01   1.0121537976481636e+00   8.0719093016143658e-03
   3.4000000000000000e+01   1.0129577129692695e+00   7.8790110819795828e-03
   3.5000000000000000e+01   1.0131974086142184e+00   7.6607732339241431e-03
   3.6000000000000000e+01   1.0141495375591636e+00   7.5114380555091611e-03
   3.7000000000000000e+01   1.0128637454184040e+00   7.4233011420552194e-03
   3.8000000000000000e+01   1.0125052981418980e+00   7.2393346624450988e-03
   3.9000000000000000e+01   1.0141528181806474e+00   7.2458188160627298e-03
   4.0000000000000000e+01   1.0156733479232063e+00   7.2286121207989643e-03
   4.1000000000000000e+01   1.0159123279149749e+00   7.0584498636305764e-03
   4.2000000000000000e+01   1.0154232404263051e+00   6.9096766931240712e-03
   4.3000000000000000e+01   1.0142665527916643e+00   6.8491892364393259e-03
   4.4000000000000000e+01   1.0153384015675371e+00   6.7805089916735681e-03
   4.5000000000000000e+01   1.0138582425767970e+00   6.7946483825156315e-03
   4.6000000000000000e+01   1.0142452236057811e+00   6.6597625537193660e-03
