   0.0000000000000000e+00   1.0107493305278472e+00   0.0000000000000000e+00
   1.0000000000000000e+00   1.0072681799603362e+00   3.4811505675340221e-03
   2.0000000000000000e+00   1.0034881017706139e+00   4.2811751749195440e-03
   3.0000000000000000e+00   1.0048786731414667e+00   3.3313539554664785e-03
   4.0000000000000000e+00   1.0037978731100559e+00   2.7976562000680692e-03
   5.0000000000000000e+00   1.0028893287990528e+00   2.4583272580386683e-03
   6.0000000000000000e+00   1.0013371027215028e+00   2.5934727162293079e-03
   7.0000000000000000e+00   1.0019701578897593e+00   2.3335240288873552e-03
   8.0000000000000000e+00   9.9944207354932169e-01   3.2598267616718336e-03
   9.0000000000000000e+00   9.9714127747672465e-01   3.7141404093764558e-03
   1.0000000000000000e+01   9.9672895450751575e-01   3.3847742420381683e-03
   1.1000000000000000e+01   9.9766085387438552e-01   3.2273338306725596e-03
   1.2000000000000000e+01   9.9737495417852817e-01   2.9824502377660423e-03
   1.3000000000000000e+01   9.9711040123230688e-01   2.7738568907882512e-03
   1.4000000000000000e+01   9.9598079768008152e-01   2.8185780035962092e-03
   1.5000000000000000e+01   9.9622318216142669e-01   2.6476564078191885e-03
   1.6000000000000000e+01   9.9581829385122689e-01   2.5197823674855675e-03
   1.7000000000000000e+01   9.9486548304863531e-01   2.5596236977293422e-03
   1.8000000000000000e+01   9.9493127846096274e-01   2.4220554640405822e-03
   1.9000000000000000e+01   9.9581479360062841e-01   2.4617709897186593e-03
   2.0000000000000000e+01   9.9584498024160961e-01   2.3418058519210452e-03
   2.1000000000000000e+01   9.9684526718570721e-01   2.4466463160938492e-03
   2.2000000000000000e+01   9.9751565055055724e-01   2.4320698002161913e-03
   2.3000000000000000e+01   9.9782123999411743e-01   2.3484962838042516e-03
   2.4000000000000000e+01   9.9827008787087468e-01   2.2968814570879566e-03
   2.5000000000000000e+01   9.9890705355308163e-01   2.2968607636554418e-03
   2.6000000000000000e+01   9.9876309095060312e-01   2.2148389743747990e-03
   2.7000000000000000e+01   9.9949504209028672e-01   2.2562957389718427e-03
   2.8000000000000000e+01   9.9939550045790471e-01   2.1793770861598025e-03
   2.9000000000000000e+01   9.9925265242525696e-01   2.1103185569637567e-03
   3.0000000000000000e+01   9.9884380937566875e-01   2.0816527224176481e-03
