   0.0000000000000000e+00   0.0000000000000000e+00
   9.9498743710661997e-01   7.0977568704570990e-03
   1.4032106042928840e+00   1.1458304665749432e-02
   1.7179639111459821e+00   1.4725537081099005e-02
   1.9868064827758136e+00   1.7797143216267138e-02
   2.2211708624056818e+00   2.0127589767823185e-02
   2.4302263269086684e+00   2.2460194022638158e-02
   2.6158746147321366e+00   2.3871259982199956e-02
   2.7990712745480417e+00   2.5235007824016702e-02
   2.9795972882253738e+00   2.7553171516795569e-02
   3.1483011291806253e+00   2.8468843425944301e-02
   3.3000303028911722e+00   2.9645692569646616e-02
   3.4453446852238168e+00   3.0767568819251755e-02
   3.5754440283690649e+00   3.1414576969731905e-02
   3.7176605547037243e+00   3.3195368030921484e-02
   3.8463229193607753e+00   3.4095048096163143e-02
   3.9592928661567832e+00   3.5163042278151438e-02
   4.0810047782378298e+00   3.6044548863468300e-02
   4.2016901361237959e+00   3.7385123678756113e-02
   4.3087585218946769e+00   3.9075311350996594e-02
   4.4281147229944251e+00   3.9979018688155392e-02
   4.5483843285280976e+00   4.0970555056125887e-02
   4.6543957717409459e+00   4.2490761000835861e-02
   4.7622473686275484e+00   4.3669411674028477e-02
   4.8679359075484969e+00   4.4655286531313551e-02
   4.9677761624292209e+00   4.6783498240081725e-02
   5.0660832997494225e+00   4.7588038667001044e-02
   5.1557346712180614e+00   4.8484640478123217e-02
   5.2413166284818153e+00   4.8797495194877902e-02
   5.3367218402311360e+00   5.0159585808501661e-02
   5.4333599181353698e+00   5.1693112682606304e-02
   5.5316543637505058e+00   5.1861973586239125e-02
   5.6221170389809583e+00   5.2134113823750633e-02
   5.6983506385620029e+00   5.2315298856741389e-02
   5.7859657793664860e+00   5.3258466808491965e-02
   5.8599146751467286e+00   5.3900259870346072e-02
   5.9387035622263546e+00   5.4170401428769069e-02
   6.0180561645767323e+00   5.4663142803851844e-02
   6.0995901501658274e+00   5.5470385786134585e-02
   6.1745607131195976e+00   5.5733451399117472e-02
   6.2645989496535197e+00   5.7023183961254068e-02
   6.3364027649763548e+00   5.8647335062771783e-02
   6.4157774275609043e+00   5.9237563613732884e-02
   6.4916253742803116e+00   6.0184244702215541e-02
   6.5554709975714189e+00   6.0988424323219326e-02
   6.6356461629595662e+00   6.1298271739698165e-02
   6.7034319568412100e+00   6.1657492593296330e-02
   6.7778315116267080e+00   6.2358540247870325e-02
   6.8512772531842572e+00   6.2506956070296479e-02
   6.9177597529836214e+00   6.2368077568198163e-02
   6.9960560317939144e+00   6.3183289000064258e-02
   7.0688612944377409e+00   6.3161095124218303e-02
   7.1379969179035108e+00   6.3735109618121330e-02
   7.2164395653258264e+00   6.3421869843725193e-02
   7.2880450053495149e+00   6.4725263068999547e-02
   7.3564529496218478e+00   6.5610427394480586e-02
   7.4232607390553094e+00   6.5597167682735394e-02
   7.4884177233912359e+00   6.6261707468490319e-02
   7.5548130354099419e+00   6.7724502643069576e-02
   7.6171254420548982e+00   6.8521197991235905e-02
   7.6819658942226514e+00   6.9511515520156011e-02
   7.7414339756921011e+00   6.9851365401055895e-02
   7.8080599382945302e+00   7.0506558529384547e-02
   7.8743507668886599e+00   7.0742762504455492e-02
   7.9313050628506296e+00   7.1018846042469289e-02
   7.9994374802232153e+00   7.2052080218448070e-02
   8.0580518737471536e+00   7.3063091214939396e-02
   8.1114980120813680e+00   7.3064036149412148e-02
   8.1633694023975174e+00   7.3304051296086636e-02
   8.2266882765788569e+00   7.3651890515037718e-02
   8.2907538861071011e+00   7.4573296069308501e-02
   8.3540169978280510e+00   7.4879569569027901e-02
   8.4077583219310004e+00   7.5988390326456448e-02
   8.4605909959056653e+00   7.6477129550930806e-02
   8.5216665036834218e+00   7.7057638170427559e-02
   8.5852664489810699e+00   7.8154879462195334e-02
   8.6408564390342679e+00   7.9436416651350844e-02
   8.6953780826367755e+00   7.9230154714859460e-02
   8.7620773792520232e+00   8.0405509733757527e-02
   8.8233100364885750e+00   8.1363485930469881e-02
   8.8772067678972082e+00   8.1454586796002051e-02
   8.9318531111970252e+00   8.1479514801461317e-02
   8.9844421084450197e+00   8.2277061035414434e-02
   9.0414489989160476e+00   8.2767943679299710e-02
   9.1023623307359056e+00   8.4155829607300545e-02
   9.1549877116247398e+00   8.3273233448948922e-02
   9.2028691178349398e+00   8.4433766841734967e-02
   9.2583475847475079e+00   8.4906229791459370e-02
   9.3105209306461472e+00   8.5963284138629387e-02
   9.3643472810442052e+00   8.6618527363040737e-02
   9.4160288869565374e+00   8.6955103484964477e-02
   9.4731726470069173e+00   8.8054425749756041e-02
   9.5213024319154975e+00   8.8599781051054330e-02
   9.5650091479308053e+00   8.9359764168985695e-02
   9.6277931012252225e+00   8.9483677803917125e-02
   9.6852981368670310e+00   8.9426377333959764e-02
   9.7302517953031398e+00   9.0043132709790835e-02
   9.7835474138984981e+00   9.0924163580156481e-02
   9.8366864339573237e+00   9.1825834083185981e-02
   9.8880736243213754e+00   9.2815765065126427e-02
