           1    0.042624    0.042624           0
           2   0.0426947   0.0426594 2.50151e-05
           3   0.0423699   0.0425629 8.05139e-05
           4   0.0426688   0.0425894 6.45907e-05
           5    0.042654   0.0426023 5.29496e-05
           6   0.0428983   0.0426516 6.30552e-05
           7   0.0422939   0.0426005 7.18291e-05
           8   0.0428635   0.0426334 6.99677e-05
           9    0.042816   0.0426537 6.50684e-05
          10    0.042321   0.0426204 6.65233e-05
          11   0.0422631   0.0425879  6.7946e-05
          12   0.0427585   0.0426021 6.37528e-05
          13   0.0429341   0.0426277 6.37591e-05
          14   0.0426992   0.0426328  5.9409e-05
          15   0.0432458   0.0426737 6.80697e-05
          16   0.0426149     0.04267 6.39145e-05
          17   0.0427052   0.0426721 6.01883e-05
          18   0.0427951   0.0426789 5.72315e-05
          19   0.0422817    0.042658 5.79111e-05
          20   0.0416921   0.0426097 7.24041e-05
          21   0.0425699   0.0426078 6.89811e-05
          22   0.0424398   0.0426002  6.6267e-05
          23   0.0429186    0.042614 6.48165e-05
          24   0.0427438   0.0426194 6.23411e-05
          25   0.0422798   0.0426058 6.13097e-05
          26   0.0422472    0.042592 6.04834e-05
          27   0.0422152   0.0425781 5.98316e-05
          28   0.0422469   0.0425663 5.88521e-05
          29   0.0430543   0.0425831 5.91798e-05
          30   0.0425953   0.0425835 5.72085e-05
          31   0.0427933   0.0425903  5.5762e-05
          32   0.0425119   0.0425878 5.40732e-05
          33   0.0425552   0.0425868 5.24437e-05
          34   0.0431292   0.0426028 5.32723e-05
          35    0.043031    0.042615 5.31365e-05
          36   0.0428659    0.042622 5.21154e-05
          37   0.0429936    0.042632 5.16657e-05
          38   0.0426676    0.042633 5.03146e-05
          39   0.0426832   0.0426342  4.9041e-05
          40   0.0425585   0.0426324 4.78515e-05
          41   0.0421192   0.0426198 4.82935e-05
          42   0.0420737   0.0426068 4.88631e-05
          43    0.043099   0.0426183 4.90489e-05
          44   0.0428263    0.042623 4.81615e-05
          45   0.0424041   0.0426181 4.73362e-05
          46   0.0425623   0.0426169 4.63227e-05
          47   0.0423844    0.042612 4.56004e-05
          48    0.042559   0.0426109 4.46637e-05
          49   0.0423298   0.0426051 4.41189e-05
          50   0.0424337   0.0426017 4.33697e-05
