           1     1.38375     1.38375           0
           2     1.38821     1.38598    0.001576
           3     1.38814      1.3867  0.00120407
           4      1.3892     1.38733  0.00105289
           5      1.3839     1.38664  0.00104138
           6     1.38516     1.38639  0.00089661
           7     1.38855      1.3867 0.000819699
           8     1.39257     1.38744  0.00099272
           9     1.39591     1.38838  0.00125148
          10     1.39202     1.38874  0.00117816
          11     1.38883     1.38875  0.00107108
          12      1.3944     1.38922  0.00108049
          13     1.38781     1.38911  0.00100277
          14      1.3972     1.38969  0.00108492
          15     1.39676     1.39016  0.00111017
          16     1.38906     1.39009   0.0010429
          17     1.39138     1.39017 0.000984293
          18     1.37913     1.38955  0.00110435
          19     1.38807     1.38948  0.00104899
          20     1.38419     1.38921  0.00102935
          21     1.38421     1.38897  0.00100748
          22      1.3821     1.38866  0.00100898
          23     1.38681     1.38858   0.0009683
          24     1.39389      1.3888 0.000952928
          25     1.38589     1.38869 0.000921911
          26     1.38915      1.3887 0.000886627
          27     1.39224     1.38884 0.000863419
          28      1.3788     1.38848  0.00090394
          29     1.38871     1.38848 0.000872804
          30     1.39082     1.38856  0.00084719
          31     1.38815     1.38855 0.000819967
          32     1.38734     1.38851  0.00079521
          33     1.38814      1.3885 0.000771194
          34     1.38472     1.38839 0.000756478
          35     1.39218      1.3885 0.000742595
          36     1.39352     1.38864 0.000734969
          37     1.39302     1.38876 0.000724586
          38      1.3921     1.38884 0.000710858
          39     1.39053     1.38889 0.000693943
          40     1.38529      1.3888 0.000682409
          41     1.38869     1.38879  0.00066577
          42     1.38472      1.3887 0.000656947
          43     1.39282     1.38879 0.000648631
          44     1.39204     1.38887 0.000638075
          45     1.39387     1.38898 0.000633502
          46     1.38659     1.38893 0.000621846
          47     1.38973     1.38894 0.000608848
          48     1.38176     1.38879 0.000614286
          49     1.38722     1.38876 0.000602592
          50     1.39257     1.38884 0.000595343
