           1    0.765833    0.765833           0
           2    0.765833    0.765833           0
           3    0.765833    0.765833 8.60319e-09
           4    0.765833    0.765833           0
           5    0.765833    0.765833           0
           6    0.765833    0.765833 4.30159e-09
           7    0.765833    0.765833  3.9825e-09
           8    0.765833    0.765833 3.72529e-09
           9    0.765833    0.765833 3.51224e-09
          10    0.765833    0.765833   3.332e-09
          11    0.765833    0.765833 3.17694e-09
          12    0.765833    0.765833 3.04169e-09
          13    0.765833    0.765833           0
          14    0.765833    0.765833           0
          15    0.765833    0.765833 2.72057e-09
          16    0.765833    0.765833 2.63418e-09
          17    0.765833    0.765833 2.55553e-09
          18    0.765833    0.765833 2.48353e-09
          19    0.765833    0.765833 2.41729e-09
          20    0.765833    0.765833 2.35608e-09
          21    0.765833    0.765833           0
          22    0.765833    0.765833           0
          23    0.765833    0.765833           0
          24    0.765833    0.765833           0
          25    0.765833    0.765833           0
          26    0.765833    0.765833           0
          27    0.765833    0.765833           0
          28    0.765833    0.765833 1.99125e-09
          29    0.765833    0.765833 2.76708e-09
          30    0.765833    0.765833 2.72057e-09
          31    0.765833    0.765833 3.27782e-09
          32    0.765833    0.765833  3.2262e-09
          33    0.765833    0.765833 3.17694e-09
          34    0.765833    0.765833 3.61406e-09
          35    0.765833    0.765833 3.56206e-09
          36    0.765833    0.765833 3.51224e-09
          37    0.765833    0.765833 3.46445e-09
          38    0.765833    0.765833 3.82207e-09
          39    0.765833    0.765833 4.46398e-09
          40    0.765833    0.765833 4.40782e-09
          41    0.765833    0.765833 4.35374e-09
          42    0.765833    0.765833  3.9825e-09
          43    0.765833    0.765833 3.93592e-09
          44    0.765833    0.765833 3.89094e-09
          45    0.765833    0.765833 3.84746e-09
          46    0.765833    0.765833 3.80541e-09
          47    0.765833    0.765833 4.06635e-09
          48    0.765833    0.765833 4.02377e-09
          49    0.765833    0.765833  3.9825e-09
          50    0.765833    0.765833 3.94248e-09
