   3.5000000000000000e+01   1.3765307852747409e+01   4.9260488424315718e-01   5.3842174453117719e+00   1.8795476864998684e-01
   3.6000000000000000e+01   1.3796123348031081e+01   4.8009627483374628e-01   5.3774071075045349e+00   1.8293115770385274e-01
   3.7000000000000000e+01   1.3914000778910724e+01   4.8192980933956087e-01   5.3381793646365097e+00   1.8232216319638408e-01
   3.8000000000000000e+01   1.3868370213797792e+01   4.7162263305123248e-01   5.3815311442882505e+00   1.8280060801156364e-01
   3.9000000000000000e+01   1.3943792167976701e+01   4.6582720377628806e-01   5.3453171238755353e+00   1.8181505561800940e-01
   4.0000000000000000e+01   1.3891644641728057e+01   4.5730649143871122e-01   5.3486022130041047e+00   1.7735552882246194e-01
   4.1000000000000000e+01   1.3836304498234592e+01   4.4970348449781916e-01   5.3718530398372559e+00   1.7463598767215835e-01
   4.2000000000000000e+01   1.3906394171876004e+01   4.4467919881296714e-01   5.3506741472093831e+00   1.7183647662117887e-01
   4.3000000000000000e+01   1.4018047946274340e+01   4.4857328500371146e-01   5.3455046242450397e+00   1.6796525559798767e-01
   4.4000000000000000e+01   1.4065320301479435e+01   4.4103247694262232e-01   5.3785258712577111e+00   1.6747790492615330e-01
   4.5000000000000000e+01   1.4150843392874977e+01   4.3973503813298181e-01   5.3619982394545076e+00   1.6462835750040808e-01
   4.6000000000000000e+01   1.4207502981622183e+01   4.3399174401748269e-01   5.3520870277895476e+00   1.6139216370026366e-01
   4.7000000000000000e+01   1.4256324423883067e+01   4.2764997254954962e-01   5.3548505971606986e+00   1.5801822114931824e-01
   4.8000000000000000e+01   1.4200819338675371e+01   4.2249336098462942e-01   5.3547089031405415e+00   1.5475982840417063e-01
   4.9000000000000000e+01   1.4283923181575867e+01   4.2221660694230778e-01   5.3185797054694195e+00   1.5587783432078992e-01
   5.0000000000000000e+01   1.4342723523290541e+01   4.1801134671694434e-01   5.3083527881165260e+00   1.5313272112011075e-01
   5.1000000000000000e+01   1.4390003675814230e+01   4.1261165775469799e-01   5.3149253065664359e+00   1.5030275918821723e-01
   5.2000000000000000e+01   1.4411141673265995e+01   4.0530325421491098e-01   5.3133602356878509e+00   1.4744789364781946e-01
   5.3000000000000000e+01   1.4493020575566577e+01   4.0606745928066734e-01   5.3156407858036054e+00   1.4470958649155916e-01
   5.4000000000000000e+01   1.4504753998431053e+01   3.9878869878806139e-01   5.3267367006715638e+00   1.4248683367354686e-01
   5.5000000000000000e+01   1.4557092040364511e+01   3.9508475977246438e-01   5.3176101929366499e+00   1.4021662422004694e-01
   5.6000000000000000e+01   1.4508359808123449e+01   3.9113921655423817e-01   5.3351224490825109e+00   1.3884355094947315e-01
   5.7000000000000000e+01   1.4520050630978636e+01   3.8451404230572928e-01   5.3184469534898504e+00   1.3744402978363962e-01
   5.8000000000000000e+01   1.4542460097444691e+01   3.7860445449126140e-01   5.3308622386147846e+00   1.3566367401575577e-01
   5.9000000000000000e+01   1.4550713495199869e+01   3.7233238793195256e-01   5.3365383294141120e+00   1.3350416737303336e-01
   6.0000000000000000e+01   1.4614541060308785e+01   3.7169890117496390e-01   5.3250649983873153e+00   1.3179767631897288e-01
   6.1000000000000000e+01   1.4626032741750192e+01   3.6583514774320802e-01   5.3284201360080399e+00   1.2969788590990922e-01
   6.2000000000000000e+01   1.4641869910991657e+01   3.6032961273674252e-01   5.3331823924225317e+00   1.2771140709312093e-01
   6.3000000000000000e+01   1.4664548464792048e+01   3.5537913126092407e-01   5.3501245912726887e+00   1.2683669715092261e-01
   6.4000000000000000e+01   1.4603221265771980e+01   3.5520328402913814e-01   5.3640183954966831e+00   1.2564069432679251e-01
   6.5000000000000000e+01   1.4604892983219354e+01   3.4978400948503519e-01   5.3594307133196164e+00   1.2380743057758820e-01
   6.6000000000000000e+01   1.4661317024218109e+01   3.4911362207480912e-01   5.3764783502623930e+00   1.2313139810192703e-01
   6.7000000000000000e+01   1.4656983832910905e+01   3.4396857754465238e-01   5.3864972241810802e+00   1.2172015951836843e-01
   6.8000000000000000e+01   1.4654226577100552e+01   3.3895808356061347e-01   5.4009301915010521e+00   1.2080837876891312e-01
   6.9000000000000000e+01   1.4675780493203634e+01   3.3477531046766024e-01   5.3934289476073571e+00   1.1930608798316496e-01
   7.0000000000000000e+01   1.4726783152138514e+01   3.3394423383063565e-01   5.3814057087316121e+00   1.1822666692625511e-01
   7.1000000000000000e+01   1.4761976498790570e+01   3.3114887870170007e-01   5.3603365711333346e+00   1.1846175838243216e-01
   7.2000000000000000e+01   1.4835340578901292e+01   3.3472002638739534e-01   5.3415812104909879e+00   1.1832362757420382e-01
   7.3000000000000000e+01   1.4867691018141496e+01   3.3174690134141344e-01   5.3408487244539886e+00   1.1671600577468666e-01
   7.4000000000000000e+01   1.4855053142477770e+01   3.2753762472363035e-01   5.3466947363105923e+00   1.1529757947091059e-01
   7.5000000000000000e+01   1.4839628021894049e+01   3.2356706954078307e-01   5.3640701181001642e+00   1.1508955616881839e-01
   7.6000000000000000e+01   1.4876790152973868e+01   3.2149230937041873e-01   5.3488251659654935e+00   1.1460354615813237e-01
   7.7000000000000000e+01   1.4878710455533827e+01   3.1734965769472034e-01   5.3538364867552533e+00   1.1323567280211799e-01
   7.8000000000000000e+01   1.4857363222146581e+01   3.1403322909094361e-01   5.3501529323506958e+00   1.1185379087310632e-01
   7.9000000000000000e+01   1.4846348726660150e+01   3.1027853029137126e-01   5.3487494788280854e+00   1.1045568546325554e-01
   8.0000000000000000e+01   1.4847698062627577e+01   3.0642695985358415e-01   5.3428324314108382e+00   1.0924387403242625e-01
   8.1000000000000000e+01   1.4857557084178316e+01   3.0282750791489793e-01   5.3371638284494267e+00   1.0805220237768644e-01
   8.2000000000000000e+01   1.4861313790651190e+01   2.9918032257547222e-01   5.3345162769368910e+00   1.0677525910579484e-01
   8.3000000000000000e+01   1.4843812470152423e+01   2.9611483950195677e-01   5.3321195683765410e+00   1.0552368850983561e-01
   8.4000000000000000e+01   1.4849473346633346e+01   2.9266515132076548e-01   5.3411374071986142e+00   1.0466405495087652e-01
   8.5000000000000000e+01   1.4862228933849694e+01   2.8952317370095365e-01   5.3432053532331567e+00   1.0346054072912396e-01
   8.6000000000000000e+01   1.4875123127084342e+01   2.8646631120073429e-01   5.3394972602173674e+00   1.0233163028602495e-01
   8.7000000000000000e+01   1.4893494948471682e+01   2.8378760418044557e-01   5.3449147057885353e+00   1.0130704156150327e-01
   8.8000000000000000e+01   1.4884734056902632e+01   2.8071760390394734e-01   5.3448167019226833e+00   1.0016234042504316e-01
   8.9000000000000000e+01   1.4886903402992791e+01   2.7758947270464329e-01   5.3366066098273723e+00   9.9382874433977655e-02
   9.0000000000000000e+01   1.4903713989676817e+01   2.7503631502015002e-01   5.3367243444352574e+00   9.8284757933623984e-02
   9.1000000000000000e+01   1.4914482225452604e+01   2.7224340857486035e-01   5.3413573517692630e+00   9.7320916103152966e-02
   9.2000000000000000e+01   1.4976120737394636e+01   2.7626414354871326e-01   5.3293216707727913e+00   9.7018210412384717e-02
   9.3000000000000000e+01   1.5005447426083370e+01   2.7487826752312988e-01   5.3148412994944847e+00   9.7066717474008024e-02
   9.4000000000000000e+01   1.5000017448645050e+01   2.7202362134621366e-01   5.3248050345236244e+00   9.6554993990284402e-02
   9.5000000000000000e+01   1.5010236929850441e+01   2.6936905411139356e-01   5.3044176764349498e+00   9.7694855756534429e-02
   9.6000000000000000e+01   1.5055153590202639e+01   2.7033519501350989e-01   5.2922885638641173e+00   9.7440293692471452e-02
   9.7000000000000000e+01   1.5020129583032892e+01   2.6984504323841352e-01   5.3103398860760427e+00   9.8115714849432156e-02
   9.8000000000000000e+01   1.5039586006022191e+01   2.6781311102234806e-01   5.3086039274199450e+00   9.7135103831193711e-02
   9.9000000000000000e+01   1.4990001251535100e+01   2.6971843293387410e-01   5.3170175122676104e+00   9.6526225650647682e-02
